Recipe ID;Recipe Name;Recipe Photo;Total Reviews;Author;Prep Time;Cook Time;Total Time;Ingredients;Total Ingredients;Description
17466;Corn and Avocado Salad Recipe ;https://images.media-allrecipes.com/userphotos/250x250/128743.jpg;18;Mary;20 m;X;20 m;bacon,lettuce,bell pepper,green onion,corn,avocado,salad dressing,salad dressing,honey;9;Saute bacon in a large, deep skillet over medium high heat until evenly brown. Drain, crumble and set aside.**In a large bowl, combine the lettuce, red bell pepper, green onions and corn, and mix together. Carefully stir in the cubed avocado.**In a separate small bowl, whisk together the red wine and vinegar dressing, the blue cheese dressing, and the honey.**Pour the dressing mixture over the salad and toss.  Add bacon just before serving to keep it crunchy.**
17483;'Mom''s Mozzarella Chicken for Drew Recipe ';https://images.media-allrecipes.com/userphotos/560x315/1464195.jpg;68;Ami Knighton;10 m;20 m;30 m;olive,chicken,black pepper,garlic,onion,chicken broth,spaghetti,mozzarella;8;Heat oil in a large skillet over medium high heat. Saute chicken breasts for 4 to 5 minutes each side, or until white. Add pepper, garlic, onion and broth. Cover and simmer over medium heat until broth cooks off, about 7 to 10 minutes.**Stir in spaghetti sauce, then cover and simmer another 10 minutes, or until chicken is cooked through and no longer pink inside. Sprinkle cheese on top, cover and cook for another 2 to 3 minutes, or until cheese is melted. Serve hot.**
17492;Tostones (Fried Plantains) Recipe ;https://images.media-allrecipes.com/userphotos/250x250/454555.jpg;94;Melanie;15 m;20 m;35 m;vegetable oil,plantain,salt,garlic;4;Heat the oil in a heavy skillet over medium heat. Place a few plantain slices in the oil, and cook until lightly golden in color, about three minutes. Drain on paper towels. Repeat with the remaining slices.**While the plantain slices are still warm, place them one at a time between two sheets of wax paper, and flatten by hand to 1/4 inch thick. Return flattened slices to the skillet, and continue frying until golden brown. Drain on paper towels, and season with salt and garlic powder.**
17494;Ortega® Snack Mix Recipe ;https://images.media-allrecipes.com/userphotos/250x250/985895.jpg;2;Ortega®;5 m;X;5 m;peanut,corn,cereal,pretzel,taco,margarine;6;COMBINE peanuts, corn chips, shredded wheat, pretzels, seasoning mix and butter in large bowl. Toss well to coat. Store in airtight container or zipper-type plastic bag.**
17495;Sausage Gravy I Recipe ;https://images.media-allrecipes.com/userphotos/250x250/44083.jpg;340;RENE1959;5 m;25 m;30 m;sausage,bacon,flour,milk,salt,black pepper;6;Brown sausage in a large skillet over medium-high heat. Set aside, leaving the drippings in the skillet.**Mix bacon grease into the sausage drippings. Reduce heat to medium, combine with flour, and stir constantly until mixture just turns golden brown.**Gradually whisk milk into skillet. When the mixture is smooth, thickened, and begins to bubble, return the sausage to skillet. Season with salt and pepper. Reduce heat, and simmer for about 15 minutes.**
17496;Steak Mix;https://images.media-allrecipes.com/userphotos/250x250/545220.jpg;32;Kim;10 m;20 m;30 m;vegetable oil,1 1/2 pounds top sirloin - cut into 2 inch strips,salt,black pepper,garlic,onion,onion,bell pepper,tomato,mushroom,milk;11;Heat the vegetable oil in a large skillet over medium heat. Add the sliced sirloin and salt, pepper, garlic powder and onion powder to taste. Stir and saute for 5 to 10 minutes, or until meat is well browned.**Then add the onion and saute for 5 more minutes. Then stir in the chile peppers OR bell peppers, tomatoes, soup and milk. Mix this all together well, reduce heat to low and simmer for 10 to 15 minutes, stirring often.**
17503;'Aunt Rosie''s Gob Cake Recipe ';https://images.media-allrecipes.com/userphotos/560x315/611556.jpg;21;MIA;25 m;15 m;40 m;chocolate,chocolate,vegetable oil,milk,egg,sugar,milk,shortening,butter,vanilla,flour;11;'Preheat oven to 350 degrees F (175 degrees C). Grease and flour a 10x15 inch pan. Line a second 10x15 inch pan with parchment paper.**In a large bowl, combine cake mix, pudding mix, 1/4 cup oil, 1 1/2 cup milk and 4 eggs. Beat 4 minutes on high speed. Divide batter into the two 10x15 inch pans.**Bake in preheated oven for 12 to 15 minutes, or until a toothpick inserted into cake comes out clean. Allow to cool.**To make the filling: In a large bowl, combine 2 cups confectioners'' sugar, 1/2 cup milk, shortening, butter, vanilla and flour. Beat on high speed for 5 minutes, or until it achieves the consistency of whipped cream.**Spread filling over the layer in the greased pan. Loosen the sides of the other layer by running a knife around the edge between the cake and the pan. Flip the cake onto the frosted layer. Remove the pan and parchment paper from the top layer and serve.**'
17505;Simple Peanut Squash Recipe ;https://images.media-allrecipes.com/userphotos/560x315/571591.jpg;37;jdhaycan;5 m;35 m;40 m;butternut squash,brown sugar,butter,salt;4;Preheat oven to 375 degrees F (190 degrees C).**Peel and cut the peanut squash into 2 inch pieces. Place the pieces into a loaf pan or other deep and narrow baking container. Sprinkle the brown sugar and salt over the pieces and drop the  butter on top. Cover the pan with aluminum foil.**Bake at 375 degrees F (190 degrees C) for 35 minutes. Serve hot and enjoy!**
17517;'Uncle Mike''s Vinegar Pepper Sauce Recipe ';https://images.media-allrecipes.com/userphotos/250x250/10116.jpg;16;JIMBOSKI;10 m;15 m;35 m;vinegar,ketchup,pepper,red pepper,white sugar,water,black pepper;7;In a small saucepan over medium heat, stir together the vinegar, ketchup, cayenne pepper, red pepper flakes, sugar, and water.**Simmer for 15 minutes, or until all the sugar dissolves. Season to taste with salt and pepper. Remove from heat, and let cool. Use to baste your favorite meat while grilling.**
17521;Fruit Dip III Recipe ;https://images.media-allrecipes.com/userphotos/250x250/276845.jpg;9;Jodi Lynn Longenecker;5 m;X;5 m;cream cheese,orange juice,sugar,marshmallow;4;Cream together cream cheese, orange juice, and powdered sugar. Fold in marshmallow creme.**
17530;Lime Garlic Chicken Recipe ;https://images.media-allrecipes.com/userphotos/560x315/245698.jpg;186;Cristina R. de C.;5 m;15 m;20 m;flour,salt,black pepper,chicken,butter,garlic,lime,pepper;8;Mix flour, salt and pepper together in a resealable plastic bag. Add chicken, seal bag and shake to coat. Set aside.**Melt butter in a large skillet over medium heat. Add garlic and saute 3 to 4 minutes, until it starts to change color. Saute coated chicken strips with butter and garlic for 10 to 15 minutes, until cooked through and juices run clear.**Squeeze lime over chicken and sprinkle with lemon pepper. Serve hot.**
17532;Cajun Style Burgers Recipe ;https://images.media-allrecipes.com/userphotos/250x250/222898.jpg;86;MOLSON7;10 m;20 m;30 m;ground beef,bread,egg,green onion,cajun seasoning,mustard,sauce,cajun seasoning,cheddar;9;Preheat grill for high heat.**In a medium bowl, mix the ground beef, bread crumbs, egg, green onions, 1 tablespoon Cajun seasoning, and mustard. Form into 4 patties.**In a small bowl, blend the barbeque sauce and 1 teaspoon Cajun seasoning.**Lightly oil the grill grate, and cook the patties 5 minutes per side, or until well done. Place a slice of cheese on each burger, and allow to melt. Serve with seasoned barbeque sauce.**
17535;Apple Bran Muffins Recipe ;https://images.media-allrecipes.com/userphotos/250x250/123673.jpg;40;ryan;10 m;30 m;40 m;cereal,flour,brown sugar,cinnamon,baking powder,apple juice,margarine,vanilla,apple;9;Preheat oven to 375  degrees F (190 degrees C). Grease muffin tins.**In a mixing bowl, combine bran flakes, flour, brown sugar, cinnamon and baking powder. Stir in apple juice, margarine, vanilla, and apple. Spoon the mixture into the greased muffin tins.**Bake at 375 degrees F (190 degrees C) for 25 to 30 minutes.**
17537;Original Nestle® Toll House® Chocolate Chip Pan Cookie Recipe ;https://images.media-allrecipes.com/userphotos/250x250/983448.jpg;152;NESTLE® TOLL HOUSE®;15 m;25 m;40 m;flour,baking soda,salt,butter,sugar,brown sugar,vanilla,egg,chocolate;9;PREHEAT the oven to 375 degrees F (190 degrees C). Grease a 10x15  inch jelly roll pan.**COMBINE flour, baking soda and salt in small bowl. Beat butter, granulated sugar, brown sugar and vanilla extract in large mixer bowl. Add eggs one at a time, beating well after each addition. Gradually beat in flour mixture. Stir in morsels and nuts. Spread into greased 15 x 10-inch jelly-roll pan.**BAKE for 20 to 25 minutes in the preheated oven, or until golden brown. Cool in pan on a wire rack, then cut into bars.**
17540;Dirt Cake III Recipe ;https://images.media-allrecipes.com/userphotos/560x315/335398.jpg;43;Donna West;15 m;X;15 m;chocolate,butter,vanilla,milk,cream cheese,topping thawed;6;Using a blender or food processor, crush 2/3 of the cookies. Stir in the melted butter, then press into a 9x13 inch baking pan.**In a medium bowl, stir together instant pudding and milk. chill in freezer until thickened. Using an electric mixer, beat the cream cheese into the pudding. Fold the dessert topping into the pudding mixture by hand.**Spread over the prepared crust. Crush the remaining cookies in the blender, and sprinkle over the top of the pudding layer. chill for at least 4 hours or until serving time.**
17557;Grilled Pork Steaks with Lemon Butter Sauce Recipe ;https://images.media-allrecipes.com/userphotos/560x315/4498082.jpg;46;Kellie Ward;10 m;20 m;30 m;butter,lemon juice,garlic,pork chop,kosher;5;Preheat an outdoor grill for high heat and lightly oil grate.**Melt the butter in a small saucepan over medium heat. Stir in the lemon juice and the garlic and heat until garlic is tender. Remove from heat.**Arrange the chops on a plate and coat top side of each chop with the butter mixture. Place chops on the grill butter side down.**Sear over high heat for 1 minute, coating the top side of the chops with the butter mixture while the other side is grilling. Flip the chops and sear the other side for 1 minute.**Turn the meat, cover the grill and cook 3 to 5 more minutes per side, brushing occasionally with the remaining butter mixture. Pork chops are done when internal temperature reaches 145 degrees F (63 degrees C).**
17562;Ice Box Fruitcake Recipe ;https://images.media-allrecipes.com/userphotos/560x315/51178.jpg;62;Elaine Harper;20 m;X;20 m;pecan,walnut,raisin,cherry,milk,vanilla;6;In a medium bowl, stir together the pecans, raisins, walnuts, cherries, condensed milk and vanilla wafers. Dough will be very thick, you will need to use your hands.**Form dough into a ring shape on top of a dinner plate. Wrap in many layers of plastic wrap and/or aluminum foil. Allow to age in the refrigerator for at least a week. The flavors will have a chance to blend and all of the milk will be absorbed into the cake.**
17565;Virgin Pina Colada Recipe ;https://images.media-allrecipes.com/userphotos/250x250/15994.jpg;36;SAMMYSAM;2 m;X;2 m;ice,apple juice,milk,cream,white sugar;5;In an electric blender, blend ice, pineapple juice, milk, cream, and sugar. Blend until smooth.**
17566;Mexican Coffee Recipe ;https://images.media-allrecipes.com/userphotos/560x315/2107174.jpg;6;suesue;5 m;X;5 m;sugar,water,coffee,liqueur,cream;5;Pour sugar and hot water into a coffee mug. Stir in the coffee and liqueur, and then spoon whipped cream gently on top of the coffee.**
17571;Real French Crepes Recipe ;https://images.media-allrecipes.com/userphotos/560x315/2354304.jpg;96;SAMMYSAM;2 m;13 m;15 m;flour,egg,milk;3;In a mixing bowl, combine flour, egg, and milk.**Heat a large skillet or crepe pan over a medium-high heat. Spray the pan with non-stick cooking spray. Pour about 1/3 cup of batter into the pan, lift the pan and turn it by rotating your wrist, spreading a PAPER THIN amount in the pan.  Flip the crepe when it starts to bubble. When it is finished cooking, remove it and repeat this process with the remaining batter.**
17580;Sugar;https://images.media-allrecipes.com/userphotos/560x315/1609843.jpg;122;Chelsey;30 m;X;30 m;sugar,milk,cream cheese,topping thawed;4;In a medium bowl, combine pudding mix and milk. Mix well and let stand until thickened.**In a large bowl, beat cream cheese until smooth. Add pudding and mix well. Finally, fold in whipped topping.**
17581;Lemon Delight Recipe ;https://images.media-allrecipes.com/userphotos/250x250/988900.jpg;54;ETHELMERTZ;10 m;30 m;40 m;lemon,orange,sour cream,egg,vanilla,pineapple,topping thawed;7;Preheat oven to 350 degrees F (175 degrees C).Grease and flour a 9x13 inch pan.**In a large bowl, mix together the cake mix, madarin oranges with juice, sour cream and eggs until smooth and creamy. Spread batter evenly into the prepared pan.**Bake for 25 to 30 minutes in the preheated oven, until a toothpick inserted comes out clean.**To make the frosting, stir together the pineapple and instant pudding mix in  a medium bowl. Fold in whipped toping. Frost cooled cake.**
